imdb_id,homepage,overview,popularity,poster_path,spoken_languages,video,title,language,isAdult,startYear,runtimeMinutes,genres,directors,writers,averageRating,actor1,actor2,actor3,Voisin1,Voisin2,Voisin3,Voisin4
tt0314524,,"Matti and Niila, growing up in the mid-sixties in the harsh and conservative environment of a Finnish-speaking part of Tornedalen in Swedish Laponia, close to the Finnish border. Their big dream is to become rock stars. In the present the now grown-up Matti feels guilt for the death of his drug-addicted rock star friend Niila.",3.487,/79nUxKn6kPagIOHcOMsev3UxT38.jpg,"['fi', 'sv']",False,Musique rock de Vittula,\N,0.0,2004,105,Comedy,1753,"nm0046636,nm0634863,nm1266650",6.5,,,,2047,2041,2029,2065
tt11379540,https://derbaerinmir.de,"At the far end of the Alaskan peninsula, for filmmaker Roman Droux a childhood dream comes true. He discovers together with the bear researcher David Bittner the universe of wild grizzlies. The two adventurists face bears at smelling-distance, experience the struggle for survival of a bear family and witness dramatic fighting scenes. Driven by a desire to explore the unknown the film tells a personal story of wilderness, framed in breathtaking pictures of unique creatures.",1.651,/aqqywnLgXFHNob8066s7byp3seE.jpg,"['de', 'fr']",False,L'ours en moi,\N,0.0,2019,91,Documentary,1754,nm3212269,7.4,,,,2048,2155,3474,1973
tt0096257,,Errol Morris's unique documentary dramatically re-enacts the crime scene and investigation of a police officer's murder in Dallas.,6.435,/8QDnpl57NCo5zVJIGUVIetthIR6.jpg,['en'],False,Le dossier Adams,\N,0.0,1988,101,Crime,1755,nm0001554,7.9,,,,2049,4042,4629,1987
tt10556022,https://www.hbomax.com/unpregnant,"A 17-year old Missouri teen discovers she has gotten pregnant, a development that threatens to end her dreams of matriculating at an Ivy League college, and the career that could follow.",8.797,/1BqjLXnPkGzIFR5CRBTYfXdu2DV.jpg,['en'],False,Unpregnant,\N,0.0,2020,103,Comedy,1756,"nm2657729,nm6588801,nm3066492,nm2079484,nm2536503",6.5,,,,2050,2051,4175,4636
tt0322330,,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",25.798,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,"['zh', 'en']",False,Freaky friday - Dans la peau de ma mère,\N,0.0,2003,97,Comedy,1757,"nm0734742,nm0352320,nm0228908",6.3,,,,2051,2050,4175,4636
tt0216651,,"D has been hired to track down Meier Link, a notoriously powerful vampire who has abducted a woman, Charlotte Elbourne. D's orders are strict - find Charlotte, at any cost. For the first time, D faces serious competition. The Markus Brothers, a family of Vampire Hunters, were hired for the same bounty. D Must intercept Meier and conquer hostile forces on all sides in a deadly race against time.",18.714,/4hJUWgdmoFsNpzyTN6QjoZcaivO.jpg,['ja'],False,Vampire Hunter D: Bloodlust,\N,0.0,2000,103,Action,1758,"nm0452837,nm0159109",7.6,,,,2052,2098,4496,2141
tt3469046,http://www.despicable.me,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,32.615,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,['en'],False,"Moi, moche et méchant 3",\N,0.0,2017,89,Adventure,1759,"nm0666791,nm0202425",6.2,,,,2053,2043,2018,2094
tt1839642,,A widow falls for a guy who bears a striking resemblance to her late husband.,7.253,/fpCHgbltugwZpoTfXsyKxL6Ersa.jpg,['en'],False,The Face of Love,\N,0.0,2013,92,Drama,1760,"nm0568339,nm1242062",6.2,,,,2054,2039,2081,1996
tt0107322,,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",7.1,/eHTGwaYNnUrCH3qxDP3QKHxQi2o.jpg,['en'],False,King of the Hill,\N,0.0,1993,103,Drama,261,"nm0396229,nm0001752",7.3,,,,2055,1495,953,258
tt3595966,,"Meet Chala, an eleven year-old boy with a hard life and strong respect for Carmela, his sixth grade teacher. The pair develops a solid bond, but after Carmela suffers an accident, things get complicated…",3.083,/rmIZ7OvY5Ey37AnfSdAXkQNKpMV.jpg,['es'],False,"Chala, une enfance cubaine",\N,0.0,2014,108,Drama,1761,"nm1954936,nm7713299",7.5,,,,2056,2063,2804,2010
tt0084808,,"Following over two dozen different people in the almost wordless atmosphere of a dark night in a Brussels town, Akerman examines acceptance and rejection in the realm of romance.",1.861,/q3asH6robNOysEYHQsWV7dE0kq1.jpg,"['en', 'fr']",False,Toute une nuit,\N,0.0,1982,90,Drama,1762,nm0001901,6.9,,,,2057,2639,1862,2111
tt15801594,,"Having been released after serving his sentence, a funeral director accidentally crosses paths with a girl which brings about an unexpected change in his attitude towards life.",4.219,/xHTGLYpZKfwGJ0lM2NEAmb6DdYi.jpg,['zh'],False,Lighting up the Stars,\N,0.0,2022,112,Comedy,1763,"nm13076179,nm12954964",7.4,,,,2058,3372,2046,2022
tt17491040,https://moviestory.cgv.co.kr/fanpage/mainView?movieIdx=85561,"A gutsy crew of Joseon pirates and bandits battle stormy waters, puzzling clues and militant rivals in search of royal gold lost at sea.",23.667,/d5oMUBCuDntOJBOertQ7aTSAGmP.jpg,['ko'],False,The Pirates: À nous le trésor royal!,\N,0.0,2022,126,Action,1764,nm3005626,6.1,,,,2059,2021,2009,1978
tt0381348,http://www.kumonomukou.com/,"In a post-war alternative timeline, Japan is divided into the North, controlled by the Union, and the South, controlled by the United States. A mysterious high tower rises within the borders of the Union. Three high school students promise to cross the border with a self-built airplane and unravel the secret of the tower.",16.012,/e8eXk3PmkJACXYM4mogbo8a4Zjc.jpg,['ja'],False,La Tour au-delà des nuages,\N,0.0,2004,90,Animation,1765,nm1396121,6.8,,,,2060,2371,2505,2595
tt17146978,,"A novelist visits a bookstore run by a young colleague who's been out of touch, then takes a walk with a film director and his wife. She meets an actress and tries to convince her to make a film together.",3.678,/k6hSPmhFyYJMQ2dhMoaJhKzSBsI.jpg,['ko'],False,La romancière,\N,0.0,2022,92,Drama,1766,nm0393254,6.8,,,,2061,2714,2008,3498
tt0379225,http://www.thecorporation.com/,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",6.304,/aN7LHIKHkq6x16a4pXlaiB7PHiP.jpg,['en'],False,The Corporation,\N,0.0,2003,145,Documentary,1767,"nm1538175,nm0188899,nm0009788,nm0788000",8.0,,,,2062,1786,2070,2142
tt2818654,,"In a hospital, ten soldiers are being treated for a mysterious sleeping sickness. In a story in which dreams can be experienced by others, and in which goddesses can sit casually with mortals, a nurse learns the reason why the patients will never be cured, and forms a telepathic bond with one of them.",6.422,/pK5y82ISbaBWa87R5neub8qojDk.jpg,['th'],False,Cemetery of Splendour,\N,0.0,2015,122,Drama,1768,nm0917405,6.8,,,,2063,2804,2056,2123
tt0076517,,"The true story of the life of Gavino Ledda, the son of a Sardinian shepherd, and how he managed to escape his harsh, almost barbaric existence by slowly educating himself, despite violent opposition from his brutal father.",4.939,/iBHkmDZ29pYHm8PZXA4DaKXYkey.jpg,"['de', 'it', 'la', 'sc']",False,Padre padrone,\N,0.0,1977,114,Biography,1769,"nm0496406,nm0851752,nm0851754",7.2,,,,2064,2075,4645,1990
tt0160611,,"Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all.",7.146,/2D6L2BpgxZnVtLWOPJ4az00OPhs.jpg,['en'],False,Ordinary Decent Criminal,\N,0.0,2000,93,Comedy,1770,nm0826437,6.3,,,,2065,2047,2041,2029
tt0069325,,A divorced woman in her thirties fights a losing battle in Munich to attain belated self-fulfillment. The die is cast in a briskly impersonal society geared to male dominance and early training for career women.,1.4,/4QBPwAbvLJclCSAZ9qNJ1jxU6il.jpg,"['en', 'it', 'de']",False,Feu de paille,\N,0.0,1972,100,Drama,1223,"nm0772522,nm0903137",7.0,,,,1380,2066,1304,1365
tt0065420,,"Also known as The Scalawag Bunch - This bunch is none other than the Merry Men of Sherwood Forest and their feisty leader, Robin Hood. This is a '70s  Italian-Spanish-French version of the often-played Robin Hood story, sometimes known as Archer of Fire.",2.932,/zBU7AWm2uKwrIp2a4YCBbUYCbPJ.jpg,['it'],False,La grande chevauchée de Robin des bois,\N,0.0,1971,103,Adventure,1771,"nm0208086,nm0824216,nm0488608,nm0870940",6.2,,,,2067,2034,2118,2053
tt20330434,,"In 1930s Paris, Madeleine, a pretty, young, penniless and talentless actress, is accused of murdering a famous producer. Helped by her best friend Pauline, a young unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out.",8.193,/A1ABwrOmR9rRBOBKfUsYKYpOhDd.jpg,['fr'],False,Mon crime,\N,0.0,2023,102,Comedy,1375,"nm0654830,nm0681350,nm0077278,nm0894579",6.5,,,,1563,2068,1591,2099
tt0056210,,"When a good-natured factory supervisor living in Milan with his Northern wife returns to his native Sicily, a decades' old oath forces him to fulfill a nightmarish obligation.",4.376,/36abgVBo67TI2rPEIWqMRh3oQ1Z.jpg,"['en', 'it', 'de', 'fr']",False,Mafioso,\N,0.0,1962,105,Comedy,698,"nm0044156,nm0142282,nm0274659,nm0408488,nm0769249",7.6,,,,761,2069,686,1388
tt0061032,,"The Netherlands and water, they are inseparable from one another. Water in its soothing form, as a place of work and pleasure and as a source of threat and misery. Bert Haanstra thought it a great subject for a big cinema documentary and made The Voice of the Water. At the start, while the credits are still running, it is already apparent how remarkable and original he portrays the beauty of the landscape of the Dutch coastline. In the following ninety minutes we see numerous people that live, work and recreate on, by and in the water. Often they are being observed in a gentle humorous way that reminds us of The Human Dutch. Some people prefer to stay far away from all the wetness: the little boy having a swimming lesson, but who doesn’t dare to put his head under water, is forever imprinted on the memory of many of the viewers.",1.4,/PBq3fJXrPCZghEZ4vludeyzXN9.jpg,"['de', 'en', 'fr', 'hi', 'nl']",False,La voix de l'eau,\N,0.0,1966,90,Documentary,1772,"nm0138471,nm0351842,nm0465547",7.3,,,,2070,2142,2323,1788
tt0069094,,"A successful businessman whose destiny leads him to a secluded Swiss chalet where his life is put on trial by a group of retired law professionals. The men assemble to analyze Sordi's rise to power and his increasingly immoral behavior as he attained success, and the warped perceptions of right and wrong he has adopted to remain successful.",2.961,/apnasOJWmBDBRDtiPM1JK6XnxDf.jpg,['it'],False,La plus belle soirée de ma vie,\N,0.0,1972,106,Comedy,469,"nm0246959,nm0778633,nm0024847",7.1,,,,701,2071,3679,2328
tt0209280,,"An executive and a dowdy working-class woman, both unemployed, married and parents meet at a supermarket. They become friends but find it hard to accept that they may be in love with each other.",0.61,/eJdyc7xmjLGITDYDO2A7VegIFJU.jpg,['fr'],False,Rien à faire,\N,0.0,1999,105,Drama,1773,"nm0024887,nm1342890,nm0843483,nm0894742",6.8,,,,2072,2080,2126,2185
tt3265462,,"After transferring to a new school, a teenage girl finds her troubled past exposed when she innocently signs up for a singing club.",8.811,/j3i19xBhUTwdgUB7bYrJf4XoIxV.jpg,['ko'],False,A cappella,\N,0.0,2013,112,Crime,1774,nm3964742,7.2,,,,2073,4081,2352,2100
tt0066502,,A crackdown on drugs leads a burned out cop to take the law into his own hands and seek revenge against villainous drug dealers. Word comes down from above that the United States feels French authorities have been lax on their arrests of the dealers. A violent action feature finds the harried inspector battling his colleagues as much as the criminal element targeted for extermination.,3.185,/wdI5jTzLYvYme4lyjmpJoCuq72F.jpg,['fr'],False,Le Condé,\N,0.0,1970,95,Crime,1351,"nm0892071,nm0092372,nm0504249,nm0176420",6.8,,,,2074,1757,1256,1160
tt0470732,,"Tobacco heiress Doris Duke develops an unlikely friendship with her butler, Bernard Lafferty.",5.537,/nEss2KQDSB9pvTVhuxIidsFBxig.jpg,"['en', 'it']",False,Bernard et Doris,\N,0.0,2006,102,Biography,1775,nm1462947,6.5,,,,2075,4645,2064,1990
tt0093733,,"A young Greek man goes to Paris seeking help from a solitary and almost misanthropic distant relative who works as a furrier. With him, he takes nothing from his homeland but a photograph of a woman that he finds on the pavement. A misunderstanding regarding the photograph sets off a series of dramatic misunderstandings which trap him in a vicious circle of lies and fantasies.",1.26,/geuJk6paiy1bcdM678nrgQSw936.jpg,"['fr', 'el']",False,La photo,\N,0.0,1986,102,Drama,1776,nm0660346,7.4,,,,2076,2199,2103,2886
tt0064165,,"The mind of Pierre Bérard, a successful middle-aged architect, is torn between his unstable present with Hélène, his younger lover, and his happy memories of the past with Catherine, his ex-wife; but his true destiny awaits him at a crossroads on his way to Rennes…",9.48,/nC3b7VV5YcSkAF6WteQL8EF4lme.jpg,['fr'],False,Les choses de la vie,\N,0.0,1970,89,Drama,951,"nm0176420,nm0196362,nm0347257,nm0767110",7.4,,,,2077,1063,2950,1985
tt0061132,,A man and his son take an allegorical stroll through life with a talking bird that spouts social and political philosophy.,6.368,/aQiV5CX94SDMGucAIZ8act7VdL1.jpg,['it'],False,"Les oiseaux, petits et grands",\N,0.0,1966,91,Comedy,190,nm0001596,7.2,,,,2078,956,166,2487
tt1444262,,"Marino Pacileo has a soft spot for gambling. When he discovers that Lila's father, the young Chinese girl that he is in love with cannot pay a debt, the gambler steals money from the jail he is in to help the love of his life.",2.43,/wZkT8oNsRdfxQfiSDszGoM1VddW.jpg,['it'],False,Un tigre parmi les singes,\N,0.0,2010,85,Crime,1777,"nm1644556,nm0408440",6.3,,,,2079,2016,2124,2209
tt0058376,,"Feeling complicit in a heinous act of her husband, a woman sinks into decay, then recovers and becomes a nun",0.6,/cfsq9GXo2eQ9Ri5pNmCB6cXFnmY.jpg,['fr'],False,"Mort, où est ta victoire?",\N,0.0,1964,100,Drama,1778,"nm0111302,nm1847821,nm0340190",6.2,,,,2080,2072,2126,2185
tt0058019,,"In 1883, US Cavalry lieutenant Matthew Hazard, newly graduated from West Point, is assigned to isolated Fort Delivery on the Mexican border of Arizona, where he meets commanding officer Teddy Mainwarring's wife Kitty, whom he later rescues from an Indian attack.",4.598,/m98zTh2Oeu5FZdu4tjC10ZNYBbR.jpg,['en'],False,La Charge de la 8e brigade,\N,0.0,1964,117,Drama,1779,"nm0878605,nm0275848,nm0067135,nm0394633",6.2,,,,2081,2054,2039,1996
tt6010628,,"Two colleagues at a revolutionary research lab design technology to improve and perfect romantic relationships. As their work progresses, their discoveries become more profound.",8.185,/hagf4LA3FRD2o1wI3LhNzl0t5vo.jpg,['en'],False,Zoe,\N,0.0,2018,104,Drama,1533,"nm0338575,nm2035886",6.1,,,,1760,2082,2634,1771
tt0189814,,"Two friends take two prostitutes for a night of pleasure. But the night turns out to be frustrating for all involved, as much bitterness is revealed in their conversation and attitudes, uncovering their anguish and deeper feelings, and the emptiness of their lives.",1.561,/d27Zz6k3PZjQly3SjIANXyeRjJZ.jpg,['pt'],False,Les céibataires à la recherche de l'érotisme,\N,0.0,1964,93,Drama,1780,nm0451891,7.6,,,,2083,2263,2271,1734
tt0105572,,A coming-of-age story about an eleven-year-old girl who idolizes her troubled sixteen-year-old neighbor.,6.315,/tky1NpcXYsgtc1KtrePLYbQTBM5.jpg,['en'],False,Une passion d'été,\N,0.0,1992,89,Drama,1781,"nm0567489,nm0093271",6.6,,,,2084,3403,2110,2161
tt2332881,http://www.undevalapalilula.ro/,"The '60s, Romania. Serafim, a young doctor, is sent to the Hospital in Palilula, a small town lost somewhere on the country map, after the death of the previous pediatrician, Mr. Pantelică.",1.4,/j9w6ZXQx7wQBlPd5T0mHriX7v3J.jpg,['ro'],False,Il était une fois Palilula,\N,0.0,2012,145,Drama,1782,nm4979401,7.2,,,,2085,2370,2538,1718
tt0074896,,Handsomely-mounted historical epic concerns the birth of the Islamic faith and the story of the prophet Mohammed.,13.019,/qVCBMg4ZuLPnWhIWJHD9IP4nIuY.jpg,['en'],False,Le message,\N,0.0,1976,177,Biography,1264,"nm0185867,nm0252821,nm0252863,nm0252872,nm0536868",8.1,,,,1431,2086,1476,1489
tt15243532,,"Gioia has just turned 18. She lives with her father Bruno in a small country village where she works as a shepherdess. They live very simply yet harmoniously with the villagers. Their lives are disrupted when Bruno gives in once again and once too many to his gambling addiction, in spite of his efforts to quit. Gioia will have to follow him to a faraway town, where he will be treated in a specialized center. This will radically change her existence, forcing her to abandon the safety of the village, her friends and her habits. She will be all by herself to support her father, in his journey for a better life.",0.654,/p04NWuYEuwMcbdXyKSgH9ucbQB4.jpg,"['it', 'ro']",False,Anima bella,\N,0.0,2021,95,Drama,1783,"nm7279813,nm9295459",6.7,,,,2087,2402,2156,2207
tt2133196,,Jazz legend Chet Baker finds love and redemption when he stars in a movie about his own troubled life to mount a comeback.,10.501,/iEdh2CkSyDXBTAPlNS6uLF9yTTH.jpg,['en'],False,Born to Be Blue,\N,0.0,2015,97,Biography,1784,"nm1519253,nm2858400",6.8,,,,2088,1854,3406,2485
tt0102141,,"Jacquot Demy is a little boy at the end of the thirties. His father owns a garage and his mother is a hairdresser. The whole family lives happily and likes to sing and to go to the movies. Jacquot is fascinated by every kind of show (theatre, cinema, puppets). He buys a camera to shoot his first amateur film... An evocation of French cineast Jacques Demy's childhood and vocation for the cinema and the musicals.",2.197,/dJsZot5ADstj2zKFAFabvEmNzxd.jpg,"['de', 'fr']",False,Jacquot de Nantes,\N,0.0,1991,118,Biography,372,"nm0889513,nm0218840",7.7,,,,2089,1067,384,369
tt0290002,http://www.meetthefockers.com/index.php,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",20.179,/yr63jamc8NuEXUNQPX1fyjoEF2Q.jpg,['en'],False,"Mon beau-père, mes parents et moi",\N,0.0,2004,115,Comedy,1446,"nm0381272,nm0405190,nm0357453,nm0322839,nm0164898",6.3,,,,2090,4605,1699,1872
tt1951266,http://www.thehungergames.movie/,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",63.251,/lImKHDfExAulp16grYm8zD5eONE.jpg,['en'],False,"Hunger Games : La Révolte, partie 2",\N,0.0,2015,137,Action,488,"nm0185976,nm0834960,nm1056741",6.6,,,,2091,4751,332,1622
tt16410620,https://mysmallland.jp/,"Sarya lives between three worlds: Having fled from Turkey to Japan, her small family tries to maintain their Kurdish traditions. On the other hand, Sarya, who arrived when she was five, feels at home in Japan. But then, the family loses its refugee-status. Life becomes unpredictable and their days in Japan seem numbered. A haunting story about the balancing act of finding your place in the world.",1.588,/7Ks8vISF2m3ApnkECGDyBseDLV.jpg,"['tr', 'ja', 'ku']",False,Mai sumoru rando,\N,0.0,2022,114,Drama,1785,nm5832793,7.1,,,,2092,2198,1983,2351
tt6186910,,A CBI officer goes in search of a ruthless serial killer. Things get worse when the murderer targets the former and her family,5.372,/mHkeMrAqW4TnRkeI1Xl8qwuGyPg.jpg,['ta'],False,Imaikkaa Nodigal,\N,0.0,2018,170,Action,1786,"nm7342819,nm1474787",7.3,,,,2093,2101,2105,2112
tt4587656,https://www.sonypictures.com/movies/thestar,"A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told, the first Christmas.",15.426,/tEbDvivUfsCupngKIfMJJ725eAD.jpg,['en'],False,L'étoile de Noël,\N,0.0,2017,86,Adventure,1787,"nm6423183,nm8231946",6.3,,,,2094,2053,2043,2018
tt6189022,https://angelhasfallen.movie,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",42.072,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,['en'],False,La Chute du président,\N,0.0,2019,121,Action,752,"nm0436543,nm3208946,nm0006846,nm4950667,nm4951717",6.4,,,,2095,811,3812,4941
tt0058265,,"While traveling home from Vegas, an amorous lounge singer named Dino gets conned by a local mechanic/songwriter into staying in town for the night. The mechanic's songwriting partner, Orville, offers Dino his home for overnight lodging and enlists a local waitress/call girl to pose as his wife in order to placate Dino's urges.",8.26,/sbMILWDfzwQI8ZBIn42zGNU4xqg.jpg,['en'],False,"Embrasse-moi, idiot!",\N,0.0,1964,125,Comedy,1788,"nm0000697,nm0224634,nm0093664",6.9,,,,2342,2096,2051,2050
tt14447458,https://tv.apple.com/movie/umc.cmc.fj66nlndoybhmetv2a0dcarj,"An intimate and revealing look at the world-changing musician, presented through a lens of archival footage and never-before-heard home recordings and personal conversations. This definitive documentary honors Armstrong's legacy as a founding father of jazz, one of the first internationally known and beloved stars, and a cultural ambassador of the United States.",4.634,/j7Bol8Tdm0S8GVNXgbQSOS5AVpD.jpg,['en'],False,Louis Armstrong's Black & Blues,\N,0.0,2022,106,Biography,1789,\N,7.4,,,,2097,4754,1979,1947
tt1016290,,"The students of Suzuran High compete for the King of School title. An ex-graduate yakuza is sent to kill the son of a criminal group, but he can't make himself do it as he reminds him of his youth.",17.031,/aZTuM2I9YuyQCCdCuIFtI069OYa.jpg,['ja'],False,Crows Zero,\N,0.0,2007,130,Action,1790,"nm2626759,nm2041208",7.0,,,,4496,2098,2052,2141
tt0076348,,"Madame Rosa lives in a sixth-floor walkup in the Pigalle; she's a retired prostitute, Jewish and an Auschwitz survivor, a foster mom to children of other prostitutes. Momo is the oldest and her favorite, an Algerian lad whom she raises as a Muslim. He asks about his parents; she answers evasively. As she ages and takes fewer children, Momo must do more for her; as money is tight, he tries to earn pennies on the street with a puppet. He's a beautiful man-child, and Madame Rosa makes him promise never to sell himself or become a pimp. A film editor, Nadine, befriends him, and his father appears as well. Madame Rosa reaches her last days in fear of hospitals, and Momo must act.",3.194,/9LtJbMdE9rhJ1xw0W3yT41EU9Ia.jpg,['de'],False,La vie devant soi,\N,0.0,1977,105,Comedy,1346,"nm0308900,nm0594624",7.1,,,,2099,1563,2068,1591
tt0085599,,"The diary of the life and death of a group of ""amoral"" young people, who have reached the point of no return and seek something to believe in and to die for. Their behavior brings them to the attention of the State. A discreet surveillance begins. A vigilante group monitors their house, headed by a nameless blonde man.",1.147,/tTolMQR8qOU3jCqICVUzSbY2FiX.jpg,['el'],False,Tendre gang,\N,0.0,1983,154,Crime,1791,nm0631799,7.4,,,,2100,2073,2352,4081
tt0067065,,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a spacecraft. Intrigued by their intelligence, humans use them for research - until the apes attempt to escape.",15.81,/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg,['en'],False,Les Évadés de la planète des singes,\N,0.0,1971,98,Action,1792,"nm0214989,nm0099541",6.3,,,,2101,2105,2145,2112
tt3228774,https://movies.disney.com/cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",112.862,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,"['en', 'fr']",False,Cruella,\N,0.0,2021,134,Adventure,1793,"nm1401416,nm1110111,nm0112459,nm0545150,nm1587813,nm0807977",7.3,,,,2102,2134,3476,4035
tt0059307,,"A French sailor circa 1850, disembarks in a desert Atlantic island, and discovers a woman who had survived for many years her father and brother, dead while searching for mysterious valuables. The young couple discover paradise, and its end.",0.771,/pcYShBgpZHibMNTdqvJnTRLGMZh.jpg,"['fr', 'pt']",False,Les îles enchantées,\N,0.0,1965,98,Drama,1794,"nm0578479,nm0897404,nm1403785,nm1403786",7.2,,,,2103,1984,2199,2076
tt1065318,,"17-year-old Sara leads a sheltered existence with her family, members of Jehovah’s Witnesses, when she meets the outsider Teis and falls in love. Sara, herself a believer, now faces an important turning point in her life as she is forced to choose between religion and love.",4.382,/5NQ98gYGwQjoh9eJe2lmmWVxobP.jpg,['da'],False,To verdener,\N,0.0,2008,116,Drama,378,"nm1489007,nm0649117",7.0,,,,392,2104,1262,498
tt0054058,,"U.S. spies catch a Moscow-born U.S. citizen helping spies, and they force him to counterspy.",0.6,/lUtqgbafmnWWoCXYTfUPKyhm49p.jpg,['en'],False,Contre-espionnage,\N,0.0,1960,92,Action,1795,"nm0607448,nm0760453,nm0434528,nm0787724,nm0146896,nm0796007",6.2,,,,2105,2101,2145,3099
tt3785036,,"Inspired by true events, the film chronicles the story of Sisoy Salas, a corrupt journalist seeking justice for his colleagues, and convict Roman Rubio, a hired gun who is regularly brought out of prison to perform assassinations.",2.772,/iLT5ZK2UL5CYO5KPW2qGP3xxA9D.jpg,['tl'],False,On the Job 2,\N,0.0,2021,208,Action,1796,"nm0560277,nm1340266",7.6,,,,2106,2363,2308,2482
tt4958426,,"What happened to those vedettes who represented the mexican cabaret’s exotic beauty in the ‘70s and ‘80s? Four decades after the end of their roles, they tell their stories with dignity.",2.036,/7ewjDLLTwEblXJJFAPWPqdoxRah.jpg,['es'],False,Les Reines de la nuit,\N,0.0,2016,92,Documentary,1797,nm2141079,7.2,,,,2107,1825,2062,2161
tt9817070,,"Samad is nobody’s fool. The narcotics officer has seen his share of a drug dealer’s lies and games, and his patience has come to run thin. While searching for the infamous drug baron Nasser Khakzad, he and his colleague Hamid scour the streets of Tehran, turning an overcrowded prison on its head. With his rough and dubious approach, Samad finally manages to find the criminal’s whereabouts – but things do not quite go according to plan...",8.141,/ujNhy2Vu7S1FHuwePMIYMkIbGTj.jpg,['fa'],False,La loi de Téhéran,\N,0.0,2019,131,Action,1798,nm7920254,7.8,,,,2108,2344,2308,2106
tt6679794,https://www.netflix.com/title/80190859,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",24.444,/rT49ousKUWN3dV7UlhaC9onTNdl.jpg,"['en', 'fr']",False,Outlaw King : Le Roi hors-la-loi,\N,0.0,2018,121,Action,1799,"nm1096313,nm0533284,nm1474004,nm3017670,nm0093560",6.9,,,,2109,2163,2012,1993
tt0465188,,"The story is set at the beginning of the 20th century in Sicily. Salvatore, a very poor farmer, and a widower, decides to emigrate to the US with all his family, including his old mother. Before they embark, they meet Lucy. She is supposed to be a British lady and wants to come back to the States. Lucy, or Luce as Salvatore calls her, for unknown reasons wants to marry someone before to arrive to Ellis Island in New York. Salvatore accepts the proposal. Once they arrive in Ellis Island they spend the quarantine period trying to pass the examinations to be admitted to the States. Tests are not so simple for poor farmers coming from Sicily. Their destiny is in the hands of the custom officers.",6.86,/gjSK4pyVDt8Pwt9KpB8OtC246DC.jpg,"['en', 'it']",False,Golden Door,\N,0.0,2006,118,Drama,1800,nm0187740,6.8,,,,2110,3403,2084,2395
tt1424797,,"Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.",9.728,/ekt35AOWyS7pqMYTwlx9KJiElFZ.jpg,['fr'],False,J'ai tué ma mère,\N,0.0,2009,96,Drama,1801,nm0230859,7.4,,,,2111,2200,2759,2224
